symbol,marketcap,exchange,exchangeName
LADR,1305921280,XNYS,New York Stock Exchange Inc
LAES,40311465,XNAS,Nasdaq All Markets
LAKE,127999477,XNAS,Nasdaq All Markets
LAMR,9082722262,XNAS,Nasdaq All Markets
LANC,5277151750,XNAS,Nasdaq All Markets
LAND,476651279,XNAS,Nasdaq All Markets
LANDM,494928886,XNAS,Nasdaq All Markets
LANDO,494928884,XNAS,Nasdaq All Markets
LANDP,494679549,XNAS,Nasdaq All Markets
LANV,295843762,XNYS,New York Stock Exchange Inc
LANV+,,XNYS,New York Stock Exchange Inc
LARK,103848887,XNAS,Nasdaq All Markets
LASE,8193556,XNAS,Nasdaq All Markets
LASR,642867693,XNAS,Nasdaq All Markets
LATG,62165361,XNAS,Nasdaq All Markets
LATGU,62165361,XNAS,Nasdaq All Markets
LAUR,2008007590,XNAS,Nasdaq All Markets
LAW,483503874,XNYS,New York Stock Exchange Inc
LAZ,3275689750,XNYS,New York Stock Exchange Inc
LAZR,794176972,XNAS,Nasdaq All Markets
LBAI,794669961,XNAS,Nasdaq All Markets
LBBB,45949964,XNAS,Nasdaq All Markets
LBBBR,50132442,XNAS,Nasdaq All Markets
LBBBU,50132446,XNAS,Nasdaq All Markets
LBC,466549989,XNAS,Nasdaq All Markets
LBPH,442020506,XNAS,Nasdaq All Markets
LBRDA,8725194848,XNAS,Nasdaq All Markets
LBRDK,8723649953,XNAS,Nasdaq All Markets
LBRDP,8941164995,XNAS,Nasdaq All Markets
LBRT,3220296472,XNYS,New York Stock Exchange Inc
LBTYA,8189010688,XNAS,Nasdaq All Markets
LBTYB,8401797730,XNAS,Nasdaq All Markets
LBTYK,8186154351,XNAS,Nasdaq All Markets
LC,917760197,XNYS,New York Stock Exchange Inc
LCA,142303478,XNAS,Nasdaq All Markets
LCAA,208687099,XNAS,Nasdaq All Markets
LCAAU,204766045,XNAS,Nasdaq All Markets
LCAAW,204766047,XNAS,Nasdaq All Markets
LCAHU,142303476,XNAS,Nasdaq All Markets
LCAHW,142303478,XNAS,Nasdaq All Markets
LCFY,8652834,XNAS,Nasdaq All Markets
LCFYW,8652834,XNAS,Nasdaq All Markets
LCID,7692482203,XNAS,Nasdaq All Markets
LCII,2907514915,XNYS,New York Stock Exchange Inc
LCNB,156738174,XNAS,Nasdaq All Markets
LCUT,193710416,XNAS,Nasdaq All Markets
LCW,101975557,XNYS,New York Stock Exchange Inc
LCW+,,XNYS,New York Stock Exchange Inc
LCW=,101928865,XNYS,New York Stock Exchange Inc
LDEM,31770000,XNAS,Nasdaq All Markets
LDI,194922848,XNYS,New York Stock Exchange Inc
LDOS,16483583057,XNYS,New York Stock Exchange Inc
LDP,560065796,XNYS,New York Stock Exchange Inc
LDSF,105222918,XNAS,Nasdaq All Markets
LDTC,116522477,XNAS,Nasdaq All Markets
LDWY,7716153,XNAS,Nasdaq All Markets
LE,270433132,XNAS,Nasdaq All Markets
LEA,7590369624,XNYS,New York Stock Exchange Inc
LECO,13105031515,XNAS,Nasdaq All Markets
LEDS,8049832,XNAS,Nasdaq All Markets
LEE,60816878,XNAS,Nasdaq All Markets
LEG,2643057620,XNYS,New York Stock Exchange Inc
LEGH,616624628,XNAS,Nasdaq All Markets
LEGN,10947329184,XNAS,Nasdaq All Markets
LEGR,102433580,XNAS,Nasdaq All Markets
LEJU,16747469,XNYS,New York Stock Exchange Inc
LEN,42011212933,XNYS,New York Stock Exchange Inc
LEN.B,42175250107,XNYS,New York Stock Exchange Inc
LEO,373880670,XNYS,New York Stock Exchange Inc
LESL,1397687293,XNAS,Nasdaq All Markets
LEV,394692706,XNYS,New York Stock Exchange Inc
LEV+,,XNYS,New York Stock Exchange Inc
LEV-A,409394727,XNYS,New York Stock Exchange Inc
LEVI,1774757257,XNYS,New York Stock Exchange Inc
LEXX,23688451,XNAS,Nasdaq All Markets
LEXXW,23688451,XNAS,Nasdaq All Markets
LFCR,248338564,XNAS,Nasdaq All Markets
LFLY,6892487,XNAS,Nasdaq All Markets
LFLYW,7142925,XNAS,Nasdaq All Markets
LFMD,227872824,XNAS,Nasdaq All Markets
LFMDP,232430284,XNAS,Nasdaq All Markets
LFST,2536666900,XNAS,Nasdaq All Markets
LFT,115953157,XNYS,New York Stock Exchange Inc
LFT-A,115430838,XNYS,New York Stock Exchange Inc
LFUS,6038957130,XNAS,Nasdaq All Markets
LFVN,78497618,XNAS,Nasdaq All Markets
LFWD,51014944,XNAS,Nasdaq All Markets
LGCB,37840000,XNAS,Nasdaq All Markets
LGF.A,1925946640,XNYS,New York Stock Exchange Inc
LGF.B,1920078105,XNYS,New York Stock Exchange Inc
LGHL,3464315,XNAS,Nasdaq All Markets
LGHLW,3464315,XNAS,Nasdaq All Markets
LGI,201779842,XNYS,New York Stock Exchange Inc
LGIH,2833083850,XNAS,Nasdaq All Markets
LGMK,2150412,XNAS,Nasdaq All Markets
LGND,1282032835,XNAS,Nasdaq All Markets
LGO,129383751,XNAS,Nasdaq All Markets
LGRO,80164307,XNAS,Nasdaq All Markets
LGST,68591915,XNAS,Nasdaq All Markets
LGSTU,68591914,XNAS,Nasdaq All Markets
LGVC,135537647,XNAS,Nasdaq All Markets
LGVCU,135537651,XNAS,Nasdaq All Markets
LGVN,5371626,XNAS,Nasdaq All Markets
LH,18937794000,XNYS,New York Stock Exchange Inc
LHX,39255680970,XNYS,New York Stock Exchange Inc
LI,26290008878,XNAS,Nasdaq All Markets
LIAN,514918470,XNAS,Nasdaq All Markets
LIBY,47917883,XNAS,Nasdaq All Markets
LIBYU,44585460,XNAS,Nasdaq All Markets
LICN,19492500,XNAS,Nasdaq All Markets
LICY,76986101,XNYS,New York Stock Exchange Inc
LIDR,242704647,XNAS,Nasdaq All Markets
LIDRW,242704647,XNAS,Nasdaq All Markets
LIFE,115948921,XNAS,Nasdaq All Markets
LIFW,11120108,XNAS,Nasdaq All Markets
LIFWZ,11385083,XNAS,Nasdaq All Markets
LII,15453383225,XNYS,New York Stock Exchange Inc
LILA,1342156149,XNAS,Nasdaq All Markets
LILAK,1341131709,XNAS,Nasdaq All Markets
LILM,462654595,XNAS,Nasdaq All Markets
LIN,2.03162E+11,XNAS,Nasdaq All Markets
LINC,317981375,XNAS,Nasdaq All Markets
LIND,480225060,XNAS,Nasdaq All Markets
LINK,80854911,XNAS,Nasdaq All Markets
LIPO,5993416,XNAS,Nasdaq All Markets
LIQT,18900123,XNAS,Nasdaq All Markets
LITB,113284691,XNYS,New York Stock Exchange Inc
LITE,3265530000,XNAS,Nasdaq All Markets
LITM,18549526,XNAS,Nasdaq All Markets
LITP,4307100,XNAS,Nasdaq All Markets
LIVE,81011144,XNAS,Nasdaq All Markets
LIVN,2674686511,XNAS,Nasdaq All Markets
LIXT,5555746,XNAS,Nasdaq All Markets
LIXTW,5848154,XNAS,Nasdaq All Markets
LKCO,432906347,XNAS,Nasdaq All Markets
LKFN,1655859550,XNAS,Nasdaq All Markets
LKQ,12851409270,XNAS,Nasdaq All Markets
LL,67435113,XNYS,New York Stock Exchange Inc
LLAP,171689936,XNYS,New York Stock Exchange Inc
LLAP+,,XNYS,New York Stock Exchange Inc
LLY,7.00935E+11,XNYS,New York Stock Exchange Inc
LLYVA,28288855682,XNAS,Nasdaq All Markets
LLYVK,28301526297,XNAS,Nasdaq All Markets
LMAT,1352602842,XNAS,Nasdaq All Markets
LMB,470341359,XNAS,Nasdaq All Markets
LMBS,3954346596,XNAS,Nasdaq All Markets
LMFA,7350850,XNAS,Nasdaq All Markets
LMND,1118777104,XNYS,New York Stock Exchange Inc
LMNR,328392508,XNAS,Nasdaq All Markets
LMT,1.03044E+11,XNYS,New York Stock Exchange Inc
LNC,4548634788,XNYS,New York Stock Exchange Inc
LNC-D,4605952558,XNYS,New York Stock Exchange Inc
LND,502122041,XNYS,New York Stock Exchange Inc
LNG,37639503731,XNYS,New York Stock Exchange Inc
LNKB,111347040,XNAS,Nasdaq All Markets
LNN,1404679390,XNYS,New York Stock Exchange Inc
LNSR,54667744,XNAS,Nasdaq All Markets
LNT,12047004697,XNAS,Nasdaq All Markets
LNTH,3785737932,XNAS,Nasdaq All Markets
LNW,7652678119,XNAS,Nasdaq All Markets
LNZA,728345172,XNAS,Nasdaq All Markets
LNZAW,768536494,XNAS,Nasdaq All Markets
LOAN,53927545,XNAS,Nasdaq All Markets
LOB,1707429479,XNYS,New York Stock Exchange Inc
LOCL,19901802,XNYS,New York Stock Exchange Inc
LOCO,295261281,XNAS,Nasdaq All Markets
LOGI,14729642296,XNAS,Nasdaq All Markets
LOMA,72293562,XNYS,New York Stock Exchange Inc
LOOP,143537302,XNAS,Nasdaq All Markets
LOPE,3943234378,XNAS,Nasdaq All Markets
LOVE,396828154,XNAS,Nasdaq All Markets
LOW,1.29682E+11,XNYS,New York Stock Exchange Inc
LPCN,21263320,XNAS,Nasdaq All Markets
LPG,1435574239,XNYS,New York Stock Exchange Inc
LPL,3116574747,XNYS,New York Stock Exchange Inc
LPLA,19627692634,XNAS,Nasdaq All Markets
LPRO,911924707,XNAS,Nasdaq All Markets
LPSN,209381303,XNAS,Nasdaq All Markets
LPTH,57033005,XNAS,Nasdaq All Markets
LPTX,75929280,XNAS,Nasdaq All Markets
LPX,4959038000,XNYS,New York Stock Exchange Inc
LQDA,961250381,XNAS,Nasdaq All Markets
LQDT,493965733,XNAS,Nasdaq All Markets
LQR,662037352,XNAS,Nasdaq All Markets
LRCX,1.17803E+11,XNAS,Nasdaq All Markets
LRE,5829300,XNAS,Nasdaq All Markets
LRFC,59807259,XNAS,Nasdaq All Markets
LRGE,202377610,XNAS,Nasdaq All Markets
LRHC,18573834,XNAS,Nasdaq All Markets
LRMR,425009141,XNAS,Nasdaq All Markets
LRN,2653572437,XNYS,New York Stock Exchange Inc
LRND,6070000,XNAS,Nasdaq All Markets
LSAK,232070422,XNAS,Nasdaq All Markets
LSBK,66013002,XNAS,Nasdaq All Markets
LSCC,10314860613,XNAS,Nasdaq All Markets
LSDI,4566861,XNAS,Nasdaq All Markets
LSEA,455998979,XNAS,Nasdaq All Markets
LSEAW,470550128,XNAS,Nasdaq All Markets
LSPD,2052768560,XNYS,New York Stock Exchange Inc
LSTA,22139301,XNAS,Nasdaq All Markets
LSTR,6860359752,XNAS,Nasdaq All Markets
LSXMA,28227645174,XNAS,Nasdaq All Markets
LSXMB,28884538530,XNAS,Nasdaq All Markets
LSXMK,28168315047,XNAS,Nasdaq All Markets
LTBR,39925335,XNAS,Nasdaq All Markets
LTC,1258915467,XNYS,New York Stock Exchange Inc
LTH,2500285310,XNYS,New York Stock Exchange Inc
LTRN,43584850,XNAS,Nasdaq All Markets
LTRX,146909158,XNAS,Nasdaq All Markets
LTRY,7070795,XNAS,Nasdaq All Markets
LU,1361254017,XNYS,New York Stock Exchange Inc
LUCD,55834130,XNAS,Nasdaq All Markets
LUCY,5231482,XNAS,Nasdaq All Markets
LUCYW,5231482,XNAS,Nasdaq All Markets
LULU,55718616517,XNAS,Nasdaq All Markets
LUMN,1694949551,XNYS,New York Stock Exchange Inc
LUMO,24916500,XNAS,Nasdaq All Markets
LUNA,260632570,XNAS,Nasdaq All Markets
LUNG,553169152,XNAS,Nasdaq All Markets
LUNR,140774602,XNAS,Nasdaq All Markets
LUNRW,136399523,XNAS,Nasdaq All Markets
LUV,19135031253,XNYS,New York Stock Exchange Inc
LUXH,118796713,XNAS,Nasdaq All Markets
LUXHP,128189931,XNAS,Nasdaq All Markets
LVHD,703500000,XNAS,Nasdaq All Markets
LVLU,84589722,XNAS,Nasdaq All Markets
LVO,136762730,XNAS,Nasdaq All Markets
LVRO,920039716,XNAS,Nasdaq All Markets
LVS,40891498683,XNYS,New York Stock Exchange Inc
LVTX,46005902,XNAS,Nasdaq All Markets
LVWR,2181396166,XNYS,New York Stock Exchange Inc
LVWR+,,XNYS,New York Stock Exchange Inc
LW,14668245797,XNYS,New York Stock Exchange Inc
LWAY,168358711,XNAS,Nasdaq All Markets
LWLG,559598175,XNAS,Nasdaq All Markets
LX,213288778,XNAS,Nasdaq All Markets
LXEH,30400152,XNAS,Nasdaq All Markets
LXEO,417402353,XNAS,Nasdaq All Markets
LXFR,205562890,XNYS,New York Stock Exchange Inc
LXP,2550310321,XNYS,New York Stock Exchange Inc
LXP-C,2640814286,XNYS,New York Stock Exchange Inc
LXRX,694361510,XNAS,Nasdaq All Markets
LXU,567990727,XNYS,New York Stock Exchange Inc
LYB,30382967277,XNYS,New York Stock Exchange Inc
LYEL,458401522,XNAS,Nasdaq All Markets
LYFT,4637637166,XNAS,Nasdaq All Markets
LYG,32261382024,XNYS,New York Stock Exchange Inc
LYRA,251514563,XNAS,Nasdaq All Markets
LYT,3029547,XNAS,Nasdaq All Markets
LYTS,405821569,XNAS,Nasdaq All Markets
LYV,20356217000,XNYS,New York Stock Exchange Inc
LZ,1954514151,XNAS,Nasdaq All Markets
LZB,1605515386,XNYS,New York Stock Exchange Inc
LZM,463527874,XNYS,New York Stock Exchange Inc
LZM+,,XNYS,New York Stock Exchange Inc
M,5121060040,XNYS,New York Stock Exchange Inc
MA,4.28178E+11,XNYS,New York Stock Exchange Inc
MAA,14219465568,XNYS,New York Stock Exchange Inc
MAA-I,14644310485,XNYS,New York Stock Exchange Inc
MAC,3518268730,XNYS,New York Stock Exchange Inc
MACA,42724999,XNAS,Nasdaq All Markets
MACAU,42725004,XNAS,Nasdaq All Markets
MACAW,42724999,XNAS,Nasdaq All Markets
MACK,200350132,XNAS,Nasdaq All Markets
MAGS,112291800,XNAS,Nasdaq All Markets
MAIN,3704048648,XNYS,New York Stock Exchange Inc
MAMA,169274000,XNAS,Nasdaq All Markets
MAN,3498127054,XNYS,New York Stock Exchange Inc
MANH,15176071998,XNAS,Nasdaq All Markets
MANU,3401810000,XNYS,New York Stock Exchange Inc
MAPS,84596286,XNAS,Nasdaq All Markets
MAQC,41188179,XNAS,Nasdaq All Markets
MAQCU,41188182,XNAS,Nasdaq All Markets
MAQCW,41188179,XNAS,Nasdaq All Markets
MAR,68845657341,XNAS,Nasdaq All Markets
MARA,5633527219,XNAS,Nasdaq All Markets
MARK,9498876,XNAS,Nasdaq All Markets
MARPS,8800000,XNAS,Nasdaq All Markets
MARX,98959800,XNAS,Nasdaq All Markets
MARXR,98959800,XNAS,Nasdaq All Markets
MARXU,98959804,XNAS,Nasdaq All Markets
MAS,15941748385,XNYS,New York Stock Exchange Inc
MASI,7134626790,XNAS,Nasdaq All Markets
MASS,235396152,XNAS,Nasdaq All Markets
MAT,6573659058,XNAS,Nasdaq All Markets
MATH,31834202,XNAS,Nasdaq All Markets
MATV,655828228,XNYS,New York Stock Exchange Inc
MATW,874744105,XNAS,Nasdaq All Markets
MATX,4199337274,XNYS,New York Stock Exchange Inc
MAV,192989523,XNYS,New York Stock Exchange Inc
MAX,674732755,XNYS,New York Stock Exchange Inc
MAXI,11522222,XNAS,Nasdaq All Markets
MAXN,270528527,XNAS,Nasdaq All Markets
MAYS,85892386,XNAS,Nasdaq All Markets
MBB,28116262500,XNAS,Nasdaq All Markets
MBC,1862138393,XNYS,New York Stock Exchange Inc
MBCN,211701788,XNAS,Nasdaq All Markets
MBI,321667436,XNYS,New York Stock Exchange Inc
MBIN,1701934744,XNAS,Nasdaq All Markets
MBINM,1742148153,XNAS,Nasdaq All Markets
MBINN,1742148132,XNAS,Nasdaq All Markets
MBINO,1742148135,XNAS,Nasdaq All Markets
MBINP,1742148133,XNAS,Nasdaq All Markets
MBIO,11985598,XNAS,Nasdaq All Markets
MBLY,2543190524,XNAS,Nasdaq All Markets
MBNKP,45540000,XNAS,Nasdaq All Markets
MBOT,14517073,XNAS,Nasdaq All Markets
MBRX,17274364,XNAS,Nasdaq All Markets
MBTC,62089335,XNAS,Nasdaq All Markets
MBTCR,58663001,XNAS,Nasdaq All Markets
MBTCU,58663003,XNAS,Nasdaq All Markets
MBUU,973526048,XNAS,Nasdaq All Markets
MBWM,594511065,XNAS,Nasdaq All Markets
MC,3604562492,XNYS,New York Stock Exchange Inc
MCAA,131018680,XNAS,Nasdaq All Markets
MCAAU,131018681,XNAS,Nasdaq All Markets
MCAC,80694808,XNAS,Nasdaq All Markets
MCACR,80694807,XNAS,Nasdaq All Markets
MCACU,80694806,XNAS,Nasdaq All Markets
MCAF,44825176,XNAS,Nasdaq All Markets
MCAFR,44825176,XNAS,Nasdaq All Markets
MCAFU,44825171,XNAS,Nasdaq All Markets
MCAG,33826258,XNAS,Nasdaq All Markets
MCAGR,33826258,XNAS,Nasdaq All Markets
MCAGU,33826262,XNAS,Nasdaq All Markets
MCB,460541408,XNYS,New York Stock Exchange Inc
MCBC,341714668,XNAS,Nasdaq All Markets
MCBS,587553841,XNAS,Nasdaq All Markets
MCD,2.08402E+11,XNYS,New York Stock Exchange Inc
MCFT,378235640,XNAS,Nasdaq All Markets
MCHI,5083982000,XNAS,Nasdaq All Markets
MCHP,44182118710,XNAS,Nasdaq All Markets
MCHS,2412250,XNAS,Nasdaq All Markets
MCHX,51025705,XNAS,Nasdaq All Markets
MCI,369978971,XNYS,New York Stock Exchange Inc
MCK,65955132826,XNYS,New York Stock Exchange Inc
MCN,151616171,XNYS,New York Stock Exchange Inc
MCO,68272725000,XNYS,New York Stock Exchange Inc
MCR,274363948,XNYS,New York Stock Exchange Inc
MCRB,142182919,XNAS,Nasdaq All Markets
MCRI,1311273488,XNAS,Nasdaq All Markets
MCS,350058632,XNYS,New York Stock Exchange Inc
MCSE,34148087,XNAS,Nasdaq All Markets
MCVT,16537810,XNAS,Nasdaq All Markets
MCW,2798362773,XNYS,New York Stock Exchange Inc
MCY,2234778686,XNYS,New York Stock Exchange Inc
MD,753694527,XNYS,New York Stock Exchange Inc
MDAI,33567566,XNAS,Nasdaq All Markets
MDAIW,35360009,XNAS,Nasdaq All Markets
MDB,34526172181,XNAS,Nasdaq All Markets
MDBH,46822389,XNAS,Nasdaq All Markets
MDC,4643570686,XNYS,New York Stock Exchange Inc
MDCP,2725710,XNAS,Nasdaq All Markets
MDGL,4068169635,XNAS,Nasdaq All Markets
MDGS,31758788,XNAS,Nasdaq All Markets
MDIA,10954598,XNAS,Nasdaq All Markets
MDIV,422979031,XNAS,Nasdaq All Markets
MDJH,13439341,XNAS,Nasdaq All Markets
MDLZ,98140985112,XNAS,Nasdaq All Markets
MDRR,11915010,XNAS,Nasdaq All Markets
MDRRP,11793381,XNAS,Nasdaq All Markets
MDRX,926522900,XNAS,Nasdaq All Markets
MDT,1.11691E+11,XNYS,New York Stock Exchange Inc
MDU,4129786204,XNYS,New York Stock Exchange Inc
MDV,116296094,XNYS,New York Stock Exchange Inc
MDV-A,114566353,XNYS,New York Stock Exchange Inc
MDWD,158986709,XNAS,Nasdaq All Markets
MDXG,945559737,XNAS,Nasdaq All Markets
MDXH,98237135,XNAS,Nasdaq All Markets
ME,224022901,XNAS,Nasdaq All Markets
MEC,251722073,XNYS,New York Stock Exchange Inc
MED,580194446,XNYS,New York Stock Exchange Inc
MEDP,11152508483,XNAS,Nasdaq All Markets
MEDS,5416511,XNAS,Nasdaq All Markets
MEDX,17594460,XNAS,Nasdaq All Markets
MEG,994097821,XNYS,New York Stock Exchange Inc
MEGI,621707794,XNYS,New York Stock Exchange Inc
MEGL,16743691,XNAS,Nasdaq All Markets
MEI,734772153,XNYS,New York Stock Exchange Inc
MEIP,31981714,XNAS,Nasdaq All Markets
MELI,87204583822,XNAS,Nasdaq All Markets
MEMS,5065240,XNAS,Nasdaq All Markets
MEOH,3028393890,XNAS,Nasdaq All Markets
MER-K,2.63894E+11,XNYS,New York Stock Exchange Inc
MERC,504923733,XNAS,Nasdaq All Markets
MESA,38082691,XNAS,Nasdaq All Markets
MESO,190884341,XNAS,Nasdaq All Markets
MET,49725979584,XNYS,New York Stock Exchange Inc
MET-A,50489781051,XNYS,New York Stock Exchange Inc
MET-E,50372802282,XNYS,New York Stock Exchange Inc
MET-F,50181720892,XNYS,New York Stock Exchange Inc
META,1.25109E+12,XNAS,Nasdaq All Markets
METC,935682199,XNAS,Nasdaq All Markets
METCB,847703503,XNAS,Nasdaq All Markets
METCL,847703488,XNAS,Nasdaq All Markets
MFA,1072154184,XNYS,New York Stock Exchange Inc
MFA-B,1111309687,XNYS,New York Stock Exchange Inc
MFA-C,1111775680,XNYS,New York Stock Exchange Inc
MFAN,1112109877,XNYS,New York Stock Exchange Inc
MFC,40177095355,XNYS,New York Stock Exchange Inc
MFD,62567275,XNYS,New York Stock Exchange Inc
MFG,46150866823,XNYS,New York Stock Exchange Inc
MFH,187933482,XNAS,Nasdaq All Markets
MFIC,893969868,XNAS,Nasdaq All Markets
MFIN,219619071,XNAS,Nasdaq All Markets
MFLX,17000034,XNAS,Nasdaq All Markets
MFM,215411310,XNYS,New York Stock Exchange Inc
MFV,29910236,XNYS,New York Stock Exchange Inc
MG,243200000,XNYS,New York Stock Exchange Inc
MGA,15397230978,XNYS,New York Stock Exchange Inc
MGAM,5001248,XNAS,Nasdaq All Markets
MGEE,2327112860,XNAS,Nasdaq All Markets
MGF,103333736,XNYS,New York Stock Exchange Inc
MGIC,522595570,XNAS,Nasdaq All Markets
MGIH,30712500,XNAS,Nasdaq All Markets
MGM,15536920085,XNYS,New York Stock Exchange Inc
MGNI,1252376626,XNAS,Nasdaq All Markets
MGNX,1075590611,XNAS,Nasdaq All Markets
MGOL,5369796,XNAS,Nasdaq All Markets
MGPI,1880091330,XNAS,Nasdaq All Markets
MGR,5247697623,XNYS,New York Stock Exchange Inc
MGRB,5238454276,XNYS,New York Stock Exchange Inc
MGRC,3159383299,XNAS,Nasdaq All Markets
MGRD,5229775576,XNYS,New York Stock Exchange Inc
MGRM,97354689,XNAS,Nasdaq All Markets
MGRX,4278229,XNAS,Nasdaq All Markets
MGTX,406385795,XNAS,Nasdaq All Markets
MGX,449581786,XNAS,Nasdaq All Markets
MGY,3751700534,XNYS,New York Stock Exchange Inc
MGYR,75632585,XNAS,Nasdaq All Markets
MHD,632858049,XNYS,New York Stock Exchange Inc
MHF,142356791,XNYS,New York Stock Exchange Inc
MHI,198793877,XNYS,New York Stock Exchange Inc
MHK,7339120000,XNYS,New York Stock Exchange Inc
MHLA,187746994,XNYS,New York Stock Exchange Inc
MHLD,184718809,XNAS,Nasdaq All Markets
MHN,318696044,XNYS,New York Stock Exchange Inc
MHNC,0,XNYS,New York Stock Exchange Inc
MHO,3351291137,XNYS,New York Stock Exchange Inc
MHUA,22149288,XNAS,Nasdaq All Markets
MICS,4513822,XNAS,Nasdaq All Markets
MIDD,7657216406,XNAS,Nasdaq All Markets
MIGI,36368694,XNAS,Nasdaq All Markets
MILN,117362400,XNAS,Nasdaq All Markets
MIN,312928882,XNYS,New York Stock Exchange Inc
MIND,8877494,XNAS,Nasdaq All Markets
MINDP,8877494,XNAS,Nasdaq All Markets
MINM,10542496,XNAS,Nasdaq All Markets
MIO,185569150,XNYS,New York Stock Exchange Inc
MIR,2089264543,XNYS,New York Stock Exchange Inc
MIR+,,XNYS,New York Stock Exchange Inc
MIRA,17145827,XNAS,Nasdaq All Markets
MIRM,1345754090,XNAS,Nasdaq All Markets
MIST,52903315,XNAS,Nasdaq All Markets
MITA,103406868,XNAS,Nasdaq All Markets
MITAU,103406870,XNAS,Nasdaq All Markets
MITAW,103406868,XNAS,Nasdaq All Markets
MITK,554825128,XNAS,Nasdaq All Markets
MITN,123745829,XNYS,New York Stock Exchange Inc
MITT,121612248,XNYS,New York Stock Exchange Inc
MITT-A,123041474,XNYS,New York Stock Exchange Inc
MITT-B,123591629,XNYS,New York Stock Exchange Inc
MITT-C,123293179,XNYS,New York Stock Exchange Inc
MIXT,231221328,XNYS,New York Stock Exchange Inc
MIY,333883552,XNYS,New York Stock Exchange Inc
MKAM,5439360,XNAS,Nasdaq All Markets
MKC,17308196075,XNYS,New York Stock Exchange Inc
MKC.V,17420529658,XNYS,New York Stock Exchange Inc
MKFG,132342856,XNYS,New York Stock Exchange Inc
MKFG+,,XNYS,New York Stock Exchange Inc
MKL,18989085018,XNYS,New York Stock Exchange Inc
MKSI,7899687829,XNAS,Nasdaq All Markets
MKTW,82209618,XNAS,Nasdaq All Markets
MKTX,8349812085,XNAS,Nasdaq All Markets
ML,477799986,XNYS,New York Stock Exchange Inc
ML+,,XNYS,New York Stock Exchange Inc
MLAB,494095072,XNAS,Nasdaq All Markets
MLCO,5017812586,XNAS,Nasdaq All Markets
MLEC,69868608,XNAS,Nasdaq All Markets
MLECW,69868608,XNAS,Nasdaq All Markets
MLGO,42387506,XNAS,Nasdaq All Markets
MLI,5548182267,XNYS,New York Stock Exchange Inc
MLKN,2008327556,XNAS,Nasdaq All Markets
MLM,32517983545,XNYS,New York Stock Exchange Inc
MLNK,1482566142,XNYS,New York Stock Exchange Inc
MLP,392484580,XNYS,New York Stock Exchange Inc
MLR,491304097,XNYS,New York Stock Exchange Inc
MLTX,3776253327,XNAS,Nasdaq All Markets
MLYS,587597662,XNAS,Nasdaq All Markets
MMAT,1439366872,XNAS,Nasdaq All Markets
MMC,96316770234,XNYS,New York Stock Exchange Inc
MMD,460111621,XNYS,New York Stock Exchange Inc
MMI,1428481735,XNYS,New York Stock Exchange Inc
MMLP,87947462,XNAS,Nasdaq All Markets
MMM,50558232500,XNYS,New York Stock Exchange Inc
MMS,5049741925,XNYS,New York Stock Exchange Inc
MMSI,4592027986,XNAS,Nasdaq All Markets
MMT,265252809,XNYS,New York Stock Exchange Inc
MMU,440183688,XNYS,New York Stock Exchange Inc
MMV,7573150,XNAS,Nasdaq All Markets
MMVWW,7573150,XNAS,Nasdaq All Markets
MMYT,3849511591,XNAS,Nasdaq All Markets
MNDO,42858777,XNAS,Nasdaq All Markets
MNDY,10440866790,XNAS,Nasdaq All Markets
MNKD,956990022,XNAS,Nasdaq All Markets
MNMD,190156020,XNAS,Nasdaq All Markets
MNOV,66702895,XNAS,Nasdaq All Markets
MNPR,4920778,XNAS,Nasdaq All Markets
MNR,1660505000,XNYS,New York Stock Exchange Inc
MNRO,966437197,XNAS,Nasdaq All Markets
MNSB,136770950,XNAS,Nasdaq All Markets
MNSBP,145502618,XNAS,Nasdaq All Markets
MNSO,5222197619,XNYS,New York Stock Exchange Inc
MNST,58306333142,XNAS,Nasdaq All Markets
MNTK,907942064,XNAS,Nasdaq All Markets
MNTL,11468952,XNAS,Nasdaq All Markets
MNTN,148135286,XNYS,New York Stock Exchange Inc
MNTN+,,XNYS,New York Stock Exchange Inc
MNTN=,147128479,XNYS,New York Stock Exchange Inc
MNTS,7338690,XNAS,Nasdaq All Markets
MNTSW,8283881,XNAS,Nasdaq All Markets
MNTX,142979918,XNAS,Nasdaq All Markets
MNY,36916985,XNAS,Nasdaq All Markets
MO,70807769594,XNYS,New York Stock Exchange Inc
MOB,6368048,XNAS,Nasdaq All Markets
MOBBW,6657505,XNAS,Nasdaq All Markets
MOBX,0,XNAS,Nasdaq All Markets
MOBXW,1515000,XNAS,Nasdaq All Markets
MOD,3777230712,XNYS,New York Stock Exchange Inc
MODD,29781116,XNAS,Nasdaq All Markets
MODG,2531573899,XNYS,New York Stock Exchange Inc
MODL,300123923,XNAS,Nasdaq All Markets
MODN,1037477364,XNYS,New York Stock Exchange Inc
MODV,654714128,XNAS,Nasdaq All Markets
MOFG,367186669,XNAS,Nasdaq All Markets
MOG.A,4580258551,XNYS,New York Stock Exchange Inc
MOG.B,4643952814,XNYS,New York Stock Exchange Inc
MOGO,46756194,XNAS,Nasdaq All Markets
MOGU,14554221,XNYS,New York Stock Exchange Inc
MOH,23103707000,XNYS,New York Stock Exchange Inc
MOLN,163776108,XNAS,Nasdaq All Markets
MOMO,1170985994,XNAS,Nasdaq All Markets
MOND,195355745,XNAS,Nasdaq All Markets
