symbol,marketcap,exchange,exchangeName
IT,34807667500.0,XNYS,New York Stock Exchange Inc
ITCI,6765540258.0,XNAS,Nasdaq All Markets
ITGR,3526625786.0,XNYS,New York Stock Exchange Inc
ITI,221834484.0,XNAS,Nasdaq All Markets
ITIC,312368732.0,XNAS,Nasdaq All Markets
ITOS,371090014.0,XNAS,Nasdaq All Markets
ITRI,3325066559.0,XNAS,Nasdaq All Markets
ITRM,19884374.0,XNAS,Nasdaq All Markets
ITRN,515442658.0,XNAS,Nasdaq All Markets
ITT,9862673000.0,XNYS,New York Stock Exchange Inc
ITUB,33072892050.0,XNYS,New York Stock Exchange Inc
ITW,75415626000.0,XNYS,New York Stock Exchange Inc
IUS,335069000.0,XNAS,Nasdaq All Markets
IUSB,26192160000.0,XNAS,Nasdaq All Markets
IUSG,16004304000.0,XNAS,Nasdaq All Markets
IUSV,15538068000.0,XNAS,Nasdaq All Markets
IVA,196476592.0,XNAS,Nasdaq All Markets
IVAC,102724603.0,XNAS,Nasdaq All Markets
IVAL,151512000.0,XNAS,Nasdaq All Markets
IVCA,108467062.0,XNAS,Nasdaq All Markets
IVCAU,108467065.0,XNAS,Nasdaq All Markets
IVCB,210582790.0,XNAS,Nasdaq All Markets
IVCBU,210582795.0,XNAS,Nasdaq All Markets
IVCP,61672353.0,XNAS,Nasdaq All Markets
IVCPU,61672354.0,XNAS,Nasdaq All Markets
IVCPW,61672353.0,XNAS,Nasdaq All Markets
IVDA,11714951.0,XNAS,Nasdaq All Markets
IVDAW,10124031.0,XNAS,Nasdaq All Markets
IVEG,4717500.0,XNAS,Nasdaq All Markets
IVP,642697.0,XNAS,Nasdaq All Markets
IVR,402950105.0,XNYS,New York Stock Exchange Inc
IVR-B,415477576.0,XNYS,New York Stock Exchange Inc
IVR-C,417126678.0,XNYS,New York Stock Exchange Inc
IVT,1679841958.0,XNYS,New York Stock Exchange Inc
IVVD,442662139.0,XNAS,Nasdaq All Markets
IVZ,6871438989.0,XNYS,New York Stock Exchange Inc
IWTR,5860000.0,XNAS,Nasdaq All Markets
IX,24389128218.0,XNYS,New York Stock Exchange Inc
IXAQ,96364163.0,XNAS,Nasdaq All Markets
IXAQU,96364165.0,XNAS,Nasdaq All Markets
IXHL,0.0,XNAS,Nasdaq All Markets
IXUS,33482240000.0,XNAS,Nasdaq All Markets
IZEA,30599249.0,XNAS,Nasdaq All Markets
IZM,60615834.0,XNAS,Nasdaq All Markets
J,18127038197.0,XNYS,New York Stock Exchange Inc
JACK,1494074473.0,XNAS,Nasdaq All Markets
JAGX,4197486.0,XNAS,Nasdaq All Markets
JAKK,332417712.0,XNAS,Nasdaq All Markets
JAMF,2506485300.0,XNAS,Nasdaq All Markets
JAN,3891753.0,XNAS,Nasdaq All Markets
JANX,376503547.0,XNAS,Nasdaq All Markets
JAZZ,7695223476.0,XNAS,Nasdaq All Markets
JBGS,1540295524.0,XNYS,New York Stock Exchange Inc
JBHT,22149401660.0,XNAS,Nasdaq All Markets
JBI,2183338576.0,XNYS,New York Stock Exchange Inc
JBK,0.0,XNYS,New York Stock Exchange Inc
JBL,17805367296.0,XNYS,New York Stock Exchange Inc
JBLU,2259701630.0,XNAS,Nasdaq All Markets
JBND,187200000.0,XNYS,New York Stock Exchange Inc
JBSS,907091250.0,XNAS,Nasdaq All Markets
JBT,3206480110.0,XNYS,New York Stock Exchange Inc
JCE,219710418.0,XNYS,New York Stock Exchange Inc
JCI,36929241123.0,XNYS,New York Stock Exchange Inc
JCSE,4000326.0,XNAS,Nasdaq All Markets
JCTCF,18680595.0,XNAS,Nasdaq All Markets
JD,35287977101.0,XNAS,Nasdaq All Markets
JDOC,11302180.0,XNAS,Nasdaq All Markets
JEF,8549524300.0,XNYS,New York Stock Exchange Inc
JELD,1608008673.0,XNYS,New York Stock Exchange Inc
JEPQ,9961815375.0,XNAS,Nasdaq All Markets
JEQ,83163939.0,XNYS,New York Stock Exchange Inc
JEWL,12905218.0,XNAS,Nasdaq All Markets
JFBR,18434616.0,XNAS,Nasdaq All Markets
JFBRW,18434617.0,XNAS,Nasdaq All Markets
JFIN,143438998.0,XNAS,Nasdaq All Markets
JFR,490068009.0,XNYS,New York Stock Exchange Inc
JFU,34849066.0,XNAS,Nasdaq All Markets
JG,15075242.0,XNAS,Nasdaq All Markets
JGH,292846348.0,XNYS,New York Stock Exchange Inc
JGLO,1966716570.0,XNAS,Nasdaq All Markets
JHG,4953171360.0,XNYS,New York Stock Exchange Inc
JHI,115471743.0,XNYS,New York Stock Exchange Inc
JHS,127425286.0,XNYS,New York Stock Exchange Inc
JHX,14983267470.0,XNYS,New York Stock Exchange Inc
JILL,269838842.0,XNYS,New York Stock Exchange Inc
JIVE,12680475.0,XNAS,Nasdaq All Markets
JJSF,2879263869.0,XNAS,Nasdaq All Markets
JKHY,12594449466.0,XNAS,Nasdaq All Markets
JKS,1358399105.0,XNYS,New York Stock Exchange Inc
JL,493608000.0,XNAS,Nasdaq All Markets
JLL,8112614140.0,XNYS,New York Stock Exchange Inc
JLS,91634906.0,XNYS,New York Stock Exchange Inc
JMIA,327689333.0,XNYS,New York Stock Exchange Inc
JMM,56300983.0,XNYS,New York Stock Exchange Inc
JMSB,251726817.0,XNAS,Nasdaq All Markets
JNJ,376028956837.0,XNYS,New York Stock Exchange Inc
JNPR,11928277447.0,XNYS,New York Stock Exchange Inc
JNVR,12693743.0,XNAS,Nasdaq All Markets
JOAN,24727874.0,XNAS,Nasdaq All Markets
JOBY,4181398267.0,XNYS,New York Stock Exchange Inc
JOE,3166099450.0,XNYS,New York Stock Exchange Inc
JOF,217037620.0,XNYS,New York Stock Exchange Inc
JOUT,414860669.0,XNAS,Nasdaq All Markets
JPC,747042232.0,XNYS,New York Stock Exchange Inc
JPEF,458577023.0,XNAS,Nasdaq All Markets
JPI,423794718.0,XNYS,New York Stock Exchange Inc
JPM,502322123684.0,XNYS,New York Stock Exchange Inc
JPM-C,502783864418.0,XNYS,New York Stock Exchange Inc
JPM-D,502352942568.0,XNYS,New York Stock Exchange Inc
JPM-J,499936334279.0,XNYS,New York Stock Exchange Inc
JPM-K,500615198405.0,XNYS,New York Stock Exchange Inc
JPM-L,499372564021.0,XNYS,New York Stock Exchange Inc
JPM-M,498333277315.0,XNYS,New York Stock Exchange Inc
JQC,726865794.0,XNYS,New York Stock Exchange Inc
JRI,313521014.0,XNYS,New York Stock Exchange Inc
JRS,213284221.0,XNYS,New York Stock Exchange Inc
JRSH,39712333.0,XNAS,Nasdaq All Markets
JRVR,374513702.0,XNAS,Nasdaq All Markets
JSM,1943450134.0,XNAS,Nasdaq All Markets
JSMD,330358000.0,XNAS,Nasdaq All Markets
JSML,209195000.0,XNAS,Nasdaq All Markets
JSPR,1881158900.0,XNAS,Nasdaq All Markets
JSPRW,1902358200.0,XNAS,Nasdaq All Markets
JT,12627083.0,XNYS,New York Stock Exchange Inc
JTAI,7168156.0,XNAS,Nasdaq All Markets
JTAIW,7236673.0,XNAS,Nasdaq All Markets
JTAIZ,7236673.0,XNAS,Nasdaq All Markets
JTEK,258804000.0,XNAS,Nasdaq All Markets
JVA,6336545.0,XNAS,Nasdaq All Markets
JVSAU,53266850.0,XNAS,Nasdaq All Markets
JWEL,71423796.0,XNAS,Nasdaq All Markets
JWN,3070524761.0,XNYS,New York Stock Exchange Inc
JXJT,7397094.0,XNAS,Nasdaq All Markets
JXN,4132413379.0,XNYS,New York Stock Exchange Inc
JXN-A,4170544599.0,XNYS,New York Stock Exchange Inc
JYD,24437500.0,XNAS,Nasdaq All Markets
JYNT,157280699.0,XNAS,Nasdaq All Markets
JZ,42394556.0,XNAS,Nasdaq All Markets
JZXN,82391378.0,XNAS,Nasdaq All Markets
K,18265607550.0,XNYS,New York Stock Exchange Inc
KA,27231146.0,XNAS,Nasdaq All Markets
KACL,52033799.0,XNAS,Nasdaq All Markets
KACLR,52033799.0,XNAS,Nasdaq All Markets
KACLU,52033805.0,XNAS,Nasdaq All Markets
KAI,3528987018.0,XNYS,New York Stock Exchange Inc
KALA,19336573.0,XNAS,Nasdaq All Markets
KALU,990815506.0,XNAS,Nasdaq All Markets
KALV,532895293.0,XNAS,Nasdaq All Markets
KAMN,1285100572.0,XNYS,New York Stock Exchange Inc
KAR,1522520166.0,XNYS,New York Stock Exchange Inc
KARO,797300491.0,XNAS,Nasdaq All Markets
KAVL,168357328.0,XNAS,Nasdaq All Markets
KB,20659766886.0,XNYS,New York Stock Exchange Inc
KBH,4599817908.0,XNYS,New York Stock Exchange Inc
KBR,7220034456.0,XNYS,New York Stock Exchange Inc
KBWB,1455246800.0,XNAS,Nasdaq All Markets
KBWD,363578800.0,XNAS,Nasdaq All Markets
KBWP,218196000.0,XNAS,Nasdaq All Markets
KBWR,60480000.0,XNAS,Nasdaq All Markets
KBWY,208900300.0,XNAS,Nasdaq All Markets
KC,673535409.0,XNAS,Nasdaq All Markets
KCGI,297528000.0,XNYS,New York Stock Exchange Inc
KCGI=,296975997.0,XNYS,New York Stock Exchange Inc
KD,4795353772.0,XNYS,New York Stock Exchange Inc
KDP,43075743653.0,XNAS,Nasdaq All Markets
KE,516036025.0,XNAS,Nasdaq All Markets
KELYA,738487386.0,XNAS,Nasdaq All Markets
KELYB,758180393.0,XNAS,Nasdaq All Markets
KEN,1333707062.0,XNYS,New York Stock Exchange Inc
KEP,10168710980.0,XNYS,New York Stock Exchange Inc
KEQU,83986398.0,XNAS,Nasdaq All Markets
KEX,4942533000.0,XNYS,New York Stock Exchange Inc
KEY,12634832222.0,XNYS,New York Stock Exchange Inc
KEY-I,12944977486.0,XNYS,New York Stock Exchange Inc
KEY-J,12967018963.0,XNYS,New York Stock Exchange Inc
KEY-K,12843274999.0,XNYS,New York Stock Exchange Inc
KEY-L,12876768891.0,XNYS,New York Stock Exchange Inc
KEYS,27007320471.0,XNYS,New York Stock Exchange Inc
KF,110784541.0,XNYS,New York Stock Exchange Inc
KFFB,31619056.0,XNAS,Nasdaq All Markets
KFRC,1325038540.0,XNAS,Nasdaq All Markets
KFS,241609401.0,XNYS,New York Stock Exchange Inc
KFY,3101502668.0,XNYS,New York Stock Exchange Inc
KGC,6120772300.0,XNYS,New York Stock Exchange Inc
KGEI,104382970.0,XNAS,Nasdaq All Markets
KGS,1874241000.0,XNYS,New York Stock Exchange Inc
KHC,43989810260.0,XNAS,Nasdaq All Markets
KIDS,648523474.0,XNAS,Nasdaq All Markets
KIM,11948074627.0,XNYS,New York Stock Exchange Inc
KIM-L,12209179308.0,XNYS,New York Stock Exchange Inc
KIM-M,12279707297.0,XNYS,New York Stock Exchange Inc
KIM-N,12268855648.0,XNYS,New York Stock Exchange Inc
KIND,310443150.0,XNYS,New York Stock Exchange Inc
KINS,33891890.0,XNAS,Nasdaq All Markets
KIO,260966241.0,XNYS,New York Stock Exchange Inc
KIRK,38512557.0,XNAS,Nasdaq All Markets
KITT,15010747.0,XNAS,Nasdaq All Markets
KITTW,15010747.0,XNAS,Nasdaq All Markets
KKR,82909439838.0,XNYS,New York Stock Exchange Inc
KKRS,0.0,XNYS,New York Stock Exchange Inc
KLAC,87522542759.0,XNAS,Nasdaq All Markets
KLG,1204404291.0,XNYS,New York Stock Exchange Inc
KLIC,2765221532.0,XNAS,Nasdaq All Markets
KLTR,212815469.0,XNAS,Nasdaq All Markets
KLXE,144713550.0,XNAS,Nasdaq All Markets
KMB,39873495315.0,XNYS,New York Stock Exchange Inc
KMDA,340532366.0,XNAS,Nasdaq All Markets
KMI,36731339243.0,XNYS,New York Stock Exchange Inc
KMPB,3655627946.0,XNYS,New York Stock Exchange Inc
KMPR,3634288655.0,XNYS,New York Stock Exchange Inc
KMT,1912779840.0,XNYS,New York Stock Exchange Inc
KMX,11450908000.0,XNYS,New York Stock Exchange Inc
KN,1411389000.0,XNYS,New York Stock Exchange Inc
KNDI,211035620.0,XNAS,Nasdaq All Markets
KNF,3787956521.0,XNYS,New York Stock Exchange Inc
KNGZ,23848060.0,XNAS,Nasdaq All Markets
KNOP,193376060.0,XNYS,New York Stock Exchange Inc
KNSA,706423715.0,XNAS,Nasdaq All Markets
KNSL,9572727896.0,XNYS,New York Stock Exchange Inc
KNTE,106945824.0,XNAS,Nasdaq All Markets
KNTK,1854495554.0,XNYS,New York Stock Exchange Inc
KNX,9537714745.0,XNYS,New York Stock Exchange Inc
KO,255686703960.0,XNYS,New York Stock Exchange Inc
KOD,259475479.0,XNAS,Nasdaq All Markets
KODK,278037616.0,XNYS,New York Stock Exchange Inc
KOF,5092938582.0,XNYS,New York Stock Exchange Inc
KOP,1029700614.0,XNYS,New York Stock Exchange Inc
KOPN,302145714.0,XNAS,Nasdaq All Markets
KORE,80640841.0,XNYS,New York Stock Exchange Inc
KOS,2535314708.0,XNYS,New York Stock Exchange Inc
KOSS,26191070.0,XNAS,Nasdaq All Markets
KPLT,58863734.0,XNAS,Nasdaq All Markets
KPRX,4998775.0,XNAS,Nasdaq All Markets
KPTI,138013459.0,XNAS,Nasdaq All Markets
KR,32658227377.0,XNYS,New York Stock Exchange Inc
KRC,3895236812.0,XNYS,New York Stock Exchange Inc
KREF,639420359.0,XNYS,New York Stock Exchange Inc
KREF-A,653305970.0,XNYS,New York Stock Exchange Inc
KRG,4666368828.0,XNYS,New York Stock Exchange Inc
KRKR,19171046.0,XNAS,Nasdaq All Markets
KRMA,621281000.0,XNAS,Nasdaq All Markets
KRMD,99787556.0,XNAS,Nasdaq All Markets
KRNL,67896452.0,XNAS,Nasdaq All Markets
KRNLU,67896454.0,XNAS,Nasdaq All Markets
KRNLW,67896452.0,XNAS,Nasdaq All Markets
KRNT,877527185.0,XNAS,Nasdaq All Markets
KRNY,416262988.0,XNAS,Nasdaq All Markets
KRO,977154501.0,XNYS,New York Stock Exchange Inc
KRON,65897668.0,XNAS,Nasdaq All Markets
KROP,4548970.0,XNAS,Nasdaq All Markets
KROS,1666490401.0,XNAS,Nasdaq All Markets
KRP,1109248899.0,XNYS,New York Stock Exchange Inc
KRRO,451204188.0,XNAS,Nasdaq All Markets
KRT,518875094.0,XNAS,Nasdaq All Markets
KRTX,11995336850.0,XNAS,Nasdaq All Markets
KRUS,1051881264.0,XNAS,Nasdaq All Markets
KRYS,3146134048.0,XNAS,Nasdaq All Markets
KSCP,39535493.0,XNAS,Nasdaq All Markets
KSM,96492027.0,XNYS,New York Stock Exchange Inc
KSPI,16504450781.0,XNAS,Nasdaq All Markets
KSS,2881836588.0,XNYS,New York Stock Exchange Inc
KT,7274252040.0,XNYS,New York Stock Exchange Inc
KTB,3418562249.0,XNYS,New York Stock Exchange Inc
KTCC,50796031.0,XNAS,Nasdaq All Markets
KTF,351380348.0,XNYS,New York Stock Exchange Inc
KTH,0.0,XNYS,New York Stock Exchange Inc
KTN,0.0,XNYS,New York Stock Exchange Inc
KTOS,2333789058.0,XNAS,Nasdaq All Markets
KTRA,379773.0,XNAS,Nasdaq All Markets
KTTA,123352808.0,XNAS,Nasdaq All Markets
KTTAW,123352808.0,XNAS,Nasdaq All Markets
KUKE,65498676.0,XNYS,New York Stock Exchange Inc
KURA,1499898171.0,XNAS,Nasdaq All Markets
KVAC,201019859.0,XNAS,Nasdaq All Markets
KVACU,201019858.0,XNAS,Nasdaq All Markets
KVHI,95210385.0,XNAS,Nasdaq All Markets
KVUE,36767905632.0,XNYS,New York Stock Exchange Inc
KVYO,1107118604.0,XNYS,New York Stock Exchange Inc
KW,1379969286.0,XNYS,New York Stock Exchange Inc
KWE,8068507.0,XNAS,Nasdaq All Markets
KWR,3475405168.0,XNYS,New York Stock Exchange Inc
KXIN,73082480.0,XNAS,Nasdaq All Markets
KYCH,65550675.0,XNAS,Nasdaq All Markets
KYCHR,65550675.0,XNAS,Nasdaq All Markets
KYCHU,65550679.0,XNAS,Nasdaq All Markets
KYCHW,65550675.0,XNAS,Nasdaq All Markets
KYMR,1950936035.0,XNAS,Nasdaq All Markets
KYN,1174134446.0,XNYS,New York Stock Exchange Inc
KYTX,1216511245.0,XNAS,Nasdaq All Markets
KZIA,7038484.0,XNAS,Nasdaq All Markets
KZR,63715382.0,XNAS,Nasdaq All Markets
L,16174020908.0,XNYS,New York Stock Exchange Inc
LAAC,665213060.0,XNYS,New York Stock Exchange Inc
LAB,192104694.0,XNAS,Nasdaq All Markets
LABP,16830337.0,XNAS,Nasdaq All Markets
LAC,684322099.0,XNYS,New York Stock Exchange Inc
LAD,8310762878.0,XNYS,New York Stock Exchange Inc
LADR,1305921280.0,XNYS,New York Stock Exchange Inc
LAES,40311465.0,XNAS,Nasdaq All Markets
LAKE,127999477.0,XNAS,Nasdaq All Markets
LAMR,9082722262.0,XNAS,Nasdaq All Markets
LANC,5277151750.0,XNAS,Nasdaq All Markets
LAND,476651279.0,XNAS,Nasdaq All Markets
LANDM,494928886.0,XNAS,Nasdaq All Markets
LANDO,494928884.0,XNAS,Nasdaq All Markets
LANDP,494679549.0,XNAS,Nasdaq All Markets
LANV,295843762.0,XNYS,New York Stock Exchange Inc
LARK,103848887.0,XNAS,Nasdaq All Markets
LASE,8193556.0,XNAS,Nasdaq All Markets
LASR,642867693.0,XNAS,Nasdaq All Markets
LATG,62165361.0,XNAS,Nasdaq All Markets
LATGU,62165361.0,XNAS,Nasdaq All Markets
LAUR,2008007590.0,XNAS,Nasdaq All Markets
LAW,483503874.0,XNYS,New York Stock Exchange Inc
LAZ,3275689750.0,XNYS,New York Stock Exchange Inc
LAZR,794176972.0,XNAS,Nasdaq All Markets
LBAI,794669961.0,XNAS,Nasdaq All Markets
LBBB,45949964.0,XNAS,Nasdaq All Markets
LBBBR,50132442.0,XNAS,Nasdaq All Markets
LBBBU,50132446.0,XNAS,Nasdaq All Markets
LBC,466549989.0,XNAS,Nasdaq All Markets
LBPH,442020506.0,XNAS,Nasdaq All Markets
LBRDA,8725194848.0,XNAS,Nasdaq All Markets
LBRDK,8723649953.0,XNAS,Nasdaq All Markets
LBRDP,8941164995.0,XNAS,Nasdaq All Markets
LBRT,3220296472.0,XNYS,New York Stock Exchange Inc
LBTYA,8189010688.0,XNAS,Nasdaq All Markets
LBTYB,8401797730.0,XNAS,Nasdaq All Markets
LBTYK,8186154351.0,XNAS,Nasdaq All Markets
LC,917760197.0,XNYS,New York Stock Exchange Inc
LCA,142303478.0,XNAS,Nasdaq All Markets
LCAA,208687099.0,XNAS,Nasdaq All Markets
LCAAU,204766045.0,XNAS,Nasdaq All Markets
LCAAW,204766047.0,XNAS,Nasdaq All Markets
LCAHU,142303476.0,XNAS,Nasdaq All Markets
LCAHW,142303478.0,XNAS,Nasdaq All Markets
LCFY,8652834.0,XNAS,Nasdaq All Markets
LCFYW,8652834.0,XNAS,Nasdaq All Markets
LCID,7692482203.0,XNAS,Nasdaq All Markets
LCII,2907514915.0,XNYS,New York Stock Exchange Inc
LCNB,156738174.0,XNAS,Nasdaq All Markets
LCUT,193710416.0,XNAS,Nasdaq All Markets
LCW,101975557.0,XNYS,New York Stock Exchange Inc
LCW=,101928865.0,XNYS,New York Stock Exchange Inc
LDEM,31770000.0,XNAS,Nasdaq All Markets
LDI,194922848.0,XNYS,New York Stock Exchange Inc
LDOS,16483583057.0,XNYS,New York Stock Exchange Inc
LDP,560065796.0,XNYS,New York Stock Exchange Inc
LDSF,105222918.0,XNAS,Nasdaq All Markets
LDTC,116522477.0,XNAS,Nasdaq All Markets
LDWY,7716153.0,XNAS,Nasdaq All Markets
LE,270433132.0,XNAS,Nasdaq All Markets
LEA,7590369624.0,XNYS,New York Stock Exchange Inc
LECO,13105031515.0,XNAS,Nasdaq All Markets
LEDS,8049832.0,XNAS,Nasdaq All Markets
LEE,60816878.0,XNAS,Nasdaq All Markets
LEG,2643057620.0,XNYS,New York Stock Exchange Inc
LEGH,616624628.0,XNAS,Nasdaq All Markets
LEGN,10947329184.0,XNAS,Nasdaq All Markets
LEGR,102433580.0,XNAS,Nasdaq All Markets
LEJU,16747469.0,XNYS,New York Stock Exchange Inc
LEN,42011212933.0,XNYS,New York Stock Exchange Inc
LEN.B,42175250107.0,XNYS,New York Stock Exchange Inc
LEO,373880670.0,XNYS,New York Stock Exchange Inc
LESL,1397687293.0,XNAS,Nasdaq All Markets
LEV,394692706.0,XNYS,New York Stock Exchange Inc
LEV-A,409394727.0,XNYS,New York Stock Exchange Inc
LEVI,1774757257.0,XNYS,New York Stock Exchange Inc
LEXX,23688451.0,XNAS,Nasdaq All Markets
LEXXW,23688451.0,XNAS,Nasdaq All Markets
LFCR,248338564.0,XNAS,Nasdaq All Markets
LFLY,6892487.0,XNAS,Nasdaq All Markets
LFLYW,7142925.0,XNAS,Nasdaq All Markets
LFMD,227872824.0,XNAS,Nasdaq All Markets
LFMDP,232430284.0,XNAS,Nasdaq All Markets
LFST,2536666900.0,XNAS,Nasdaq All Markets
LFT,115953157.0,XNYS,New York Stock Exchange Inc
LFT-A,115430838.0,XNYS,New York Stock Exchange Inc
LFUS,6038957130.0,XNAS,Nasdaq All Markets
LFVN,78497618.0,XNAS,Nasdaq All Markets
LFWD,51014944.0,XNAS,Nasdaq All Markets
LGCB,37840000.0,XNAS,Nasdaq All Markets
LGF.A,1925946640.0,XNYS,New York Stock Exchange Inc
LGF.B,1920078105.0,XNYS,New York Stock Exchange Inc
LGHL,3464315.0,XNAS,Nasdaq All Markets
LGHLW,3464315.0,XNAS,Nasdaq All Markets
LGI,201779842.0,XNYS,New York Stock Exchange Inc
LGIH,2833083850.0,XNAS,Nasdaq All Markets
LGMK,2150412.0,XNAS,Nasdaq All Markets
LGND,1282032835.0,XNAS,Nasdaq All Markets
LGO,129383751.0,XNAS,Nasdaq All Markets
LGRO,80164307.0,XNAS,Nasdaq All Markets
LGST,68591915.0,XNAS,Nasdaq All Markets
LGSTU,68591914.0,XNAS,Nasdaq All Markets
LGVC,135537647.0,XNAS,Nasdaq All Markets
LGVCU,135537651.0,XNAS,Nasdaq All Markets
LGVN,5371626.0,XNAS,Nasdaq All Markets
LH,18937794000.0,XNYS,New York Stock Exchange Inc
LHX,39255680970.0,XNYS,New York Stock Exchange Inc
LI,26290008878.0,XNAS,Nasdaq All Markets
LIAN,514918470.0,XNAS,Nasdaq All Markets
LIBY,47917883.0,XNAS,Nasdaq All Markets
LIBYU,44585460.0,XNAS,Nasdaq All Markets
LICN,19492500.0,XNAS,Nasdaq All Markets
LICY,76986101.0,XNYS,New York Stock Exchange Inc
LIDR,242704647.0,XNAS,Nasdaq All Markets
LIDRW,242704647.0,XNAS,Nasdaq All Markets
LIFE,115948921.0,XNAS,Nasdaq All Markets
LIFW,11120108.0,XNAS,Nasdaq All Markets
LIFWZ,11385083.0,XNAS,Nasdaq All Markets
LII,15453383225.0,XNYS,New York Stock Exchange Inc
LILA,1342156149.0,XNAS,Nasdaq All Markets
LILAK,1341131709.0,XNAS,Nasdaq All Markets
LILM,462654595.0,XNAS,Nasdaq All Markets
LIN,203161840277.0,XNAS,Nasdaq All Markets
LINC,317981375.0,XNAS,Nasdaq All Markets
LIND,480225060.0,XNAS,Nasdaq All Markets
LINK,80854911.0,XNAS,Nasdaq All Markets
LIPO,5993416.0,XNAS,Nasdaq All Markets
LIQT,18900123.0,XNAS,Nasdaq All Markets
LITB,113284691.0,XNYS,New York Stock Exchange Inc
LITE,3265530000.0,XNAS,Nasdaq All Markets
LITM,18549526.0,XNAS,Nasdaq All Markets
LITP,4307100.0,XNAS,Nasdaq All Markets
LIVE,81011144.0,XNAS,Nasdaq All Markets
LIVN,2674686511.0,XNAS,Nasdaq All Markets
LIXT,5555746.0,XNAS,Nasdaq All Markets
LIXTW,5848154.0,XNAS,Nasdaq All Markets
LKCO,432906347.0,XNAS,Nasdaq All Markets
LKFN,1655859550.0,XNAS,Nasdaq All Markets
LKQ,12851409270.0,XNAS,Nasdaq All Markets
LL,67435113.0,XNYS,New York Stock Exchange Inc
LLAP,171689936.0,XNYS,New York Stock Exchange Inc
LLY,700935238048.0,XNYS,New York Stock Exchange Inc
LLYVA,28288855682.0,XNAS,Nasdaq All Markets
LLYVK,28301526297.0,XNAS,Nasdaq All Markets
LMAT,1352602842.0,XNAS,Nasdaq All Markets
LMB,470341359.0,XNAS,Nasdaq All Markets
LMBS,3954346596.0,XNAS,Nasdaq All Markets
LMFA,7350850.0,XNAS,Nasdaq All Markets
LMND,1118777104.0,XNYS,New York Stock Exchange Inc
LMNR,328392508.0,XNAS,Nasdaq All Markets
LMT,103043954125.0,XNYS,New York Stock Exchange Inc
LNC,4548634788.0,XNYS,New York Stock Exchange Inc
LNC-D,4605952558.0,XNYS,New York Stock Exchange Inc
LND,502122041.0,XNYS,New York Stock Exchange Inc
LNG,37639503731.0,XNYS,New York Stock Exchange Inc
LNKB,111347040.0,XNAS,Nasdaq All Markets
LNN,1404679390.0,XNYS,New York Stock Exchange Inc
LNSR,54667744.0,XNAS,Nasdaq All Markets
LNT,12047004697.0,XNAS,Nasdaq All Markets
LNTH,3785737932.0,XNAS,Nasdaq All Markets
LNW,7652678119.0,XNAS,Nasdaq All Markets
LNZA,728345172.0,XNAS,Nasdaq All Markets
LNZAW,768536494.0,XNAS,Nasdaq All Markets
LOAN,53927545.0,XNAS,Nasdaq All Markets
LOB,1707429479.0,XNYS,New York Stock Exchange Inc
LOCL,19901802.0,XNYS,New York Stock Exchange Inc
LOCO,295261281.0,XNAS,Nasdaq All Markets
LOGI,14729642296.0,XNAS,Nasdaq All Markets
LOMA,72293562.0,XNYS,New York Stock Exchange Inc
LOOP,143537302.0,XNAS,Nasdaq All Markets
LOPE,3943234378.0,XNAS,Nasdaq All Markets
LOVE,396828154.0,XNAS,Nasdaq All Markets
LOW,129682140174.0,XNYS,New York Stock Exchange Inc
LPCN,21263320.0,XNAS,Nasdaq All Markets
LPG,1435574239.0,XNYS,New York Stock Exchange Inc
LPL,3116574747.0,XNYS,New York Stock Exchange Inc
LPLA,19627692634.0,XNAS,Nasdaq All Markets
LPRO,911924707.0,XNAS,Nasdaq All Markets
LPSN,209381303.0,XNAS,Nasdaq All Markets
LPTH,57033005.0,XNAS,Nasdaq All Markets
LPTX,75929280.0,XNAS,Nasdaq All Markets
LPX,4959038000.0,XNYS,New York Stock Exchange Inc
LQDA,961250381.0,XNAS,Nasdaq All Markets
LQDT,493965733.0,XNAS,Nasdaq All Markets
LQR,662037352.0,XNAS,Nasdaq All Markets
LRCX,117802600650.0,XNAS,Nasdaq All Markets
LRE,5829300.0,XNAS,Nasdaq All Markets
LRFC,59807259.0,XNAS,Nasdaq All Markets
LRGE,202377610.0,XNAS,Nasdaq All Markets
LRHC,18573834.0,XNAS,Nasdaq All Markets
LRMR,425009141.0,XNAS,Nasdaq All Markets
LRN,2653572437.0,XNYS,New York Stock Exchange Inc
LRND,6070000.0,XNAS,Nasdaq All Markets
LSAK,232070422.0,XNAS,Nasdaq All Markets
LSBK,66013002.0,XNAS,Nasdaq All Markets
LSCC,10314860613.0,XNAS,Nasdaq All Markets
LSDI,4566861.0,XNAS,Nasdaq All Markets
LSEA,455998979.0,XNAS,Nasdaq All Markets
LSEAW,470550128.0,XNAS,Nasdaq All Markets
LSPD,2052768560.0,XNYS,New York Stock Exchange Inc
LSTA,22139301.0,XNAS,Nasdaq All Markets
LSTR,6860359752.0,XNAS,Nasdaq All Markets
LSXMA,28227645174.0,XNAS,Nasdaq All Markets
LSXMB,28884538530.0,XNAS,Nasdaq All Markets
LSXMK,28168315047.0,XNAS,Nasdaq All Markets
LTBR,39925335.0,XNAS,Nasdaq All Markets
LTC,1258915467.0,XNYS,New York Stock Exchange Inc
LTH,2500285310.0,XNYS,New York Stock Exchange Inc
LTRN,43584850.0,XNAS,Nasdaq All Markets
LTRX,146909158.0,XNAS,Nasdaq All Markets
LTRY,7070795.0,XNAS,Nasdaq All Markets
